apartmenttype,quarter,region,subregion,year,averagerent
All,4,Denver Metro,Adams,2010,1046.47390464
All,1,Denver Metro,Adams,2011,1035.97107291
All,2,Denver Metro,Adams,2011,1055.75809417
All,3,Denver Metro,Adams,2011,1052.05664935
All,4,Denver Metro,Adams,2011,1061.5973963
All,1,Denver Metro,Adams,2012,1068.6197154
All,2,Denver Metro,Adams,2012,1131.74324328
All,3,Denver Metro,Adams,2012,1137.45858751
All,4,Denver Metro,Adams,2012,1133.24532897
All,1,Denver Metro,Adams,2013,1116.60028362
All,2,Denver Metro,Adams,2013,1152.41955757
All,3,Denver Metro,Adams,2013,1179.86994282
All,4,Denver Metro,Adams,2013,1165.74487603
All,1,Denver Metro,Adams,2014,1199.18528299
All,2,Denver Metro,Adams,2014,1265.01861933
All,3,Denver Metro,Adams,2014,1308.75025401
All,4,Denver Metro,Adams,2014,1305.64370421
All,1,Denver Metro,Adams,2015,1363.68503051
All,2,Denver Metro,Adams,2015,1427.38923185
All,3,Denver Metro,Adams,2015,1410.86698951
Efficiency,1,Denver Metro,Arapahoe,1998,930.73
Efficiency,2,Denver Metro,Arapahoe,1998,974.69
Efficiency,3,Denver Metro,Arapahoe,1998,1022.85
Efficiency,4,Denver Metro,Arapahoe,1998,968.63
Efficiency,1,Denver Metro,Arapahoe,1999,889.19
Efficiency,2,Denver Metro,Arapahoe,1999,951.13
Efficiency,3,Denver Metro,Arapahoe,1999,958.39
Efficiency,4,Denver Metro,Arapahoe,1999,954.97
Efficiency,1,Denver Metro,Arapahoe,2000,1068.74
Efficiency,2,Denver Metro,Arapahoe,2000,1007.4
Efficiency,3,Denver Metro,Arapahoe,2000,1003.15
Efficiency,4,Denver Metro,Arapahoe,2000,1076.45
Efficiency,1,Denver Metro,Arapahoe,2001,1039.7
Efficiency,2,Denver Metro,Arapahoe,2001,1082.14
Efficiency,3,Denver Metro,Arapahoe,2001,1058.17
Efficiency,4,Denver Metro,Arapahoe,2001,1034.19
Efficiency,1,Denver Metro,Arapahoe,2002,1040.35
Efficiency,2,Denver Metro,Arapahoe,2002,1091.45
Efficiency,3,Denver Metro,Arapahoe,2002,1054.74
Efficiency,4,Denver Metro,Arapahoe,2002,1069.99
Efficiency,1,Denver Metro,Arapahoe,2003,1052.71
Efficiency,2,Denver Metro,Arapahoe,2003,1065.4323383084577
Efficiency,3,Denver Metro,Arapahoe,2003,1150.5923965351299
Efficiency,4,Denver Metro,Arapahoe,2003,1046.0609843081313
Efficiency,1,Denver Metro,Arapahoe,2004,1015.0248281130634
Efficiency,2,Denver Metro,Arapahoe,2004,1137.281493
Efficiency,3,Denver Metro,Arapahoe,2004,1101.896080760095
Efficiency,4,Denver Metro,Arapahoe,2004,1136.3782192788815
Efficiency,1,Denver Metro,Arapahoe,2005,1088.9330657748048
Efficiency,2,Denver Metro,Arapahoe,2005,1100.1355985
Efficiency,3,Denver Metro,Arapahoe,2005,1114.44644544
Efficiency,4,Denver Metro,Arapahoe,2005,1133.99825415
Efficiency,1,Denver Metro,Arapahoe,2006,1109.51858736
Efficiency,2,Denver Metro,Arapahoe,2006,1151.96350365
Efficiency,3,Denver Metro,Arapahoe,2006,1067.66983523
Efficiency,4,Denver Metro,Arapahoe,2006,1078.50921273
Efficiency,1,Denver Metro,Arapahoe,2007,1078.45224252
Efficiency,2,Denver Metro,Arapahoe,2007,1224.26129582
Efficiency,3,Denver Metro,Arapahoe,2007,1165.91371341
Efficiency,4,Denver Metro,Arapahoe,2007,1166.22956403
Efficiency,1,Denver Metro,Arapahoe,2008,1179.70577485
Efficiency,2,Denver Metro,Arapahoe,2008,1225.4248996
Efficiency,3,Denver Metro,Arapahoe,2008,1274.24888715
Efficiency,4,Denver Metro,Arapahoe,2008,1236.43766404
Efficiency,1,Denver Metro,Arapahoe,2009,1269.27556541
Efficiency,2,Denver Metro,Arapahoe,2009,1218.7839196
Efficiency,3,Denver Metro,Arapahoe,2009,1206.83231746
Efficiency,4,Denver Metro,Arapahoe,2009,1255.11979987
Efficiency,1,Denver Metro,Arapahoe,2010,1235.89835165
Efficiency,2,Denver Metro,Arapahoe,2010,1262.29715199
Efficiency,3,Denver Metro,Arapahoe,2010,1299.39473684
Efficiency,4,Denver Metro,Arapahoe,2010,1325.80893058
Efficiency,1,Denver Metro,Arapahoe,2011,1283.60432773
Efficiency,2,Denver Metro,Arapahoe,2011,1322.58626098
Efficiency,3,Denver Metro,Arapahoe,2011,1305.14921285
Efficiency,4,Denver Metro,Arapahoe,2011,1289.19328309
Efficiency,1,Denver Metro,Arapahoe,2012,1302.0745098
Efficiency,2,Denver Metro,Arapahoe,2012,1376.53094952
Efficiency,3,Denver Metro,Arapahoe,2012,1375.89238095
Efficiency,4,Denver Metro,Arapahoe,2012,1392.63403042
Efficiency,1,Denver Metro,Arapahoe,2013,1356.7174523
Efficiency,2,Denver Metro,Arapahoe,2013,1390.4838806
Efficiency,3,Denver Metro,Arapahoe,2013,1431.92708333
Efficiency,4,Denver Metro,Arapahoe,2013,1429.87305053
Efficiency,1,Denver Metro,Arapahoe,2014,1452.83705882
Efficiency,2,Denver Metro,Arapahoe,2014,1562.95520121
Efficiency,3,Denver Metro,Arapahoe,2014,1619.43825839
Efficiency,4,Denver Metro,Arapahoe,2014,1656.59269663
Efficiency,1,Denver Metro,Arapahoe,2015,1735.84053417
Efficiency,2,Denver Metro,Arapahoe,2015,1815.86807229
Efficiency,3,Denver Metro,Arapahoe,2015,1768.32142857
1 Bed,1,Denver Metro,Arapahoe,1998,663.07
1 Bed,2,Denver Metro,Arapahoe,1998,667.89
1 Bed,3,Denver Metro,Arapahoe,1998,693.08
1 Bed,4,Denver Metro,Arapahoe,1998,698.11
1 Bed,1,Denver Metro,Arapahoe,1999,695.41
1 Bed,2,Denver Metro,Arapahoe,1999,706.25
1 Bed,3,Denver Metro,Arapahoe,1999,710.17
1 Bed,4,Denver Metro,Arapahoe,1999,727.69
1 Bed,1,Denver Metro,Arapahoe,2000,737.9
1 Bed,2,Denver Metro,Arapahoe,2000,728.98
1 Bed,3,Denver Metro,Arapahoe,2000,742.67
1 Bed,4,Denver Metro,Arapahoe,2000,784.62
1 Bed,1,Denver Metro,Arapahoe,2001,779.38
1 Bed,2,Denver Metro,Arapahoe,2001,810.46
1 Bed,3,Denver Metro,Arapahoe,2001,821.9
1 Bed,4,Denver Metro,Arapahoe,2001,795.55
1 Bed,1,Denver Metro,Arapahoe,2002,788.04
1 Bed,2,Denver Metro,Arapahoe,2002,786.69
1 Bed,3,Denver Metro,Arapahoe,2002,777.16
1 Bed,4,Denver Metro,Arapahoe,2002,789.96
1 Bed,1,Denver Metro,Arapahoe,2003,788.6
1 Bed,2,Denver Metro,Arapahoe,2003,777.6745584508907
1 Bed,3,Denver Metro,Arapahoe,2003,792.7325505780346
1 Bed,4,Denver Metro,Arapahoe,2003,803.7044507266862
1 Bed,1,Denver Metro,Arapahoe,2004,778.1695613589405
1 Bed,2,Denver Metro,Arapahoe,2004,805.4796691
1 Bed,3,Denver Metro,Arapahoe,2004,805.8840949301446
1 Bed,4,Denver Metro,Arapahoe,2004,794.0220619121542
1 Bed,1,Denver Metro,Arapahoe,2005,819.148492011092
1 Bed,2,Denver Metro,Arapahoe,2005,798.316918002
1 Bed,3,Denver Metro,Arapahoe,2005,828.646585879
1 Bed,4,Denver Metro,Arapahoe,2005,819.569765889
1 Bed,1,Denver Metro,Arapahoe,2006,824.257018099
1 Bed,2,Denver Metro,Arapahoe,2006,824.717788747
1 Bed,3,Denver Metro,Arapahoe,2006,827.72362677
1 Bed,4,Denver Metro,Arapahoe,2006,801.930988656
1 Bed,1,Denver Metro,Arapahoe,2007,790.192367013
1 Bed,2,Denver Metro,Arapahoe,2007,831.482162388
1 Bed,3,Denver Metro,Arapahoe,2007,814.410393706
1 Bed,4,Denver Metro,Arapahoe,2007,813.828562134
1 Bed,1,Denver Metro,Arapahoe,2008,827.445569876
1 Bed,2,Denver Metro,Arapahoe,2008,837.618766075
1 Bed,3,Denver Metro,Arapahoe,2008,850.717617574
1 Bed,4,Denver Metro,Arapahoe,2008,865.300340249
1 Bed,1,Denver Metro,Arapahoe,2009,859.012609894
1 Bed,2,Denver Metro,Arapahoe,2009,828.457701352
1 Bed,3,Denver Metro,Arapahoe,2009,862.157755371
1 Bed,4,Denver Metro,Arapahoe,2009,847.947186218
1 Bed,1,Denver Metro,Arapahoe,2010,841.031326661
1 Bed,2,Denver Metro,Arapahoe,2010,856.542847368
1 Bed,3,Denver Metro,Arapahoe,2010,881.966417702
1 Bed,4,Denver Metro,Arapahoe,2010,889.667896503
1 Bed,1,Denver Metro,Arapahoe,2011,879.650904261
1 Bed,2,Denver Metro,Arapahoe,2011,892.079133912
1 Bed,3,Denver Metro,Arapahoe,2011,892.608864371
1 Bed,4,Denver Metro,Arapahoe,2011,900.475631776
1 Bed,1,Denver Metro,Arapahoe,2012,909.560387136
1 Bed,2,Denver Metro,Arapahoe,2012,956.303192253
1 Bed,3,Denver Metro,Arapahoe,2012,956.622918235
1 Bed,4,Denver Metro,Arapahoe,2012,950.929922221
1 Bed,1,Denver Metro,Arapahoe,2013,950.289631409
1 Bed,2,Denver Metro,Arapahoe,2013,979.465405143
1 Bed,3,Denver Metro,Arapahoe,2013,1007.31195055
1 Bed,4,Denver Metro,Arapahoe,2013,995.274894757
1 Bed,1,Denver Metro,Arapahoe,2014,1026.02774099
1 Bed,2,Denver Metro,Arapahoe,2014,1067.00652707
1 Bed,3,Denver Metro,Arapahoe,2014,1112.87298329
1 Bed,4,Denver Metro,Arapahoe,2014,1120.13700977
1 Bed,1,Denver Metro,Arapahoe,2015,1164.14549525
1 Bed,2,Denver Metro,Arapahoe,2015,1224.40758465
1 Bed,3,Denver Metro,Arapahoe,2015,1230.34125285
"2 Bed, 2 Bath",1,Denver Metro,Arapahoe,1998,552.86
"2 Bed, 2 Bath",2,Denver Metro,Arapahoe,1998,574.84
"2 Bed, 2 Bath",3,Denver Metro,Arapahoe,1998,577.59
"2 Bed, 2 Bath",4,Denver Metro,Arapahoe,1998,583.96
"2 Bed, 2 Bath",1,Denver Metro,Arapahoe,1999,601.16
"2 Bed, 2 Bath",2,Denver Metro,Arapahoe,1999,627.5
"2 Bed, 2 Bath",3,Denver Metro,Arapahoe,1999,617.61
"2 Bed, 2 Bath",4,Denver Metro,Arapahoe,1999,638.76
"2 Bed, 2 Bath",1,Denver Metro,Arapahoe,2000,620.1
"2 Bed, 2 Bath",2,Denver Metro,Arapahoe,2000,663.0
"2 Bed, 2 Bath",3,Denver Metro,Arapahoe,2000,686.27
"2 Bed, 2 Bath",4,Denver Metro,Arapahoe,2000,706.32
"2 Bed, 2 Bath",1,Denver Metro,Arapahoe,2001,707.07
"2 Bed, 2 Bath",2,Denver Metro,Arapahoe,2001,762.89
"2 Bed, 2 Bath",3,Denver Metro,Arapahoe,2001,743.7
"2 Bed, 2 Bath",4,Denver Metro,Arapahoe,2001,736.94
"2 Bed, 2 Bath",1,Denver Metro,Arapahoe,2002,738.38
"2 Bed, 2 Bath",2,Denver Metro,Arapahoe,2002,721.21
"2 Bed, 2 Bath",3,Denver Metro,Arapahoe,2002,717.35
"2 Bed, 2 Bath",4,Denver Metro,Arapahoe,2002,696.17
"2 Bed, 2 Bath",1,Denver Metro,Arapahoe,2003,672.42
"2 Bed, 2 Bath",2,Denver Metro,Arapahoe,2003,693.0
"2 Bed, 2 Bath",3,Denver Metro,Arapahoe,2003,706.6302931596091
"2 Bed, 2 Bath",4,Denver Metro,Arapahoe,2003,695.3822674418604
"2 Bed, 2 Bath",1,Denver Metro,Arapahoe,2004,672.8365384615385
"2 Bed, 2 Bath",2,Denver Metro,Arapahoe,2004,700.7593458
"2 Bed, 2 Bath",3,Denver Metro,Arapahoe,2004,713.4360730593608
"2 Bed, 2 Bath",4,Denver Metro,Arapahoe,2004,689.3746355685131
"2 Bed, 2 Bath",1,Denver Metro,Arapahoe,2005,1023.3795045045046
"2 Bed, 2 Bath",2,Denver Metro,Arapahoe,2005,660.106907895
"2 Bed, 2 Bath",3,Denver Metro,Arapahoe,2005,666.015625
"2 Bed, 2 Bath",4,Denver Metro,Arapahoe,2005,685.784090909
"2 Bed, 2 Bath",1,Denver Metro,Arapahoe,2006,640.038983051
"2 Bed, 2 Bath",2,Denver Metro,Arapahoe,2006,808.146666667
"2 Bed, 2 Bath",3,Denver Metro,Arapahoe,2006,794.549261084
"2 Bed, 2 Bath",4,Denver Metro,Arapahoe,2006,752.877906977
"2 Bed, 2 Bath",1,Denver Metro,Arapahoe,2007,791.669767442
"2 Bed, 2 Bath",2,Denver Metro,Arapahoe,2007,723.26394052
"2 Bed, 2 Bath",3,Denver Metro,Arapahoe,2007,676.605363985
"2 Bed, 2 Bath",4,Denver Metro,Arapahoe,2007,707.640037594
"2 Bed, 2 Bath",1,Denver Metro,Arapahoe,2008,608.893849206
"2 Bed, 2 Bath",2,Denver Metro,Arapahoe,2008,760.589147287
"2 Bed, 2 Bath",3,Denver Metro,Arapahoe,2008,776.52962963
"2 Bed, 2 Bath",4,Denver Metro,Arapahoe,2008,760.977124183
"2 Bed, 2 Bath",1,Denver Metro,Arapahoe,2009,713.636111111
"2 Bed, 2 Bath",2,Denver Metro,Arapahoe,2009,712.876181474
"2 Bed, 2 Bath",3,Denver Metro,Arapahoe,2009,719.324175824
"2 Bed, 2 Bath",4,Denver Metro,Arapahoe,2009,714.40625
"2 Bed, 2 Bath",1,Denver Metro,Arapahoe,2010,731.22327044
"2 Bed, 2 Bath",2,Denver Metro,Arapahoe,2010,747.612244898
"2 Bed, 2 Bath",3,Denver Metro,Arapahoe,2010,731.302211302
"2 Bed, 2 Bath",4,Denver Metro,Arapahoe,2010,737.705463183
"2 Bed, 2 Bath",1,Denver Metro,Arapahoe,2011,752.783847981
"2 Bed, 2 Bath",2,Denver Metro,Arapahoe,2011,798.588555858
"2 Bed, 2 Bath",3,Denver Metro,Arapahoe,2011,816.261437908
"2 Bed, 2 Bath",4,Denver Metro,Arapahoe,2011,782.555873926
"2 Bed, 2 Bath",1,Denver Metro,Arapahoe,2012,805.656836461
"2 Bed, 2 Bath",2,Denver Metro,Arapahoe,2012,852.009803922
"2 Bed, 2 Bath",3,Denver Metro,Arapahoe,2012,816.427710843
"2 Bed, 2 Bath",4,Denver Metro,Arapahoe,2012,868.492779783
"2 Bed, 2 Bath",1,Denver Metro,Arapahoe,2013,864.985714286
"2 Bed, 2 Bath",2,Denver Metro,Arapahoe,2013,893.423295455
"2 Bed, 2 Bath",3,Denver Metro,Arapahoe,2013,810.586419753
"2 Bed, 2 Bath",4,Denver Metro,Arapahoe,2013,832.253712871
"2 Bed, 2 Bath",1,Denver Metro,Arapahoe,2014,1048.54545455
"2 Bed, 2 Bath",2,Denver Metro,Arapahoe,2014,991.614973262
"2 Bed, 2 Bath",3,Denver Metro,Arapahoe,2014,914.348341232
"2 Bed, 2 Bath",4,Denver Metro,Arapahoe,2014,1075.1127451
"2 Bed, 2 Bath",1,Denver Metro,Arapahoe,2015,1078.27184466
"2 Bed, 2 Bath",2,Denver Metro,Arapahoe,2015,1409.15517241
"2 Bed, 2 Bath",3,Denver Metro,Arapahoe,2015,1198.0137931
3 Bed,1,Denver Metro,Arapahoe,1998,639.89
3 Bed,2,Denver Metro,Arapahoe,1998,659.55
3 Bed,3,Denver Metro,Arapahoe,1998,680.07
3 Bed,4,Denver Metro,Arapahoe,1998,671.98
3 Bed,1,Denver Metro,Arapahoe,1999,710.38
3 Bed,2,Denver Metro,Arapahoe,1999,740.71
3 Bed,3,Denver Metro,Arapahoe,1999,730.75
3 Bed,4,Denver Metro,Arapahoe,1999,743.86
3 Bed,1,Denver Metro,Arapahoe,2000,741.83
3 Bed,2,Denver Metro,Arapahoe,2000,778.75
3 Bed,3,Denver Metro,Arapahoe,2000,817.41
3 Bed,4,Denver Metro,Arapahoe,2000,856.19
3 Bed,1,Denver Metro,Arapahoe,2001,813.99
3 Bed,2,Denver Metro,Arapahoe,2001,849.74
3 Bed,3,Denver Metro,Arapahoe,2001,865.58
3 Bed,4,Denver Metro,Arapahoe,2001,874.1
3 Bed,1,Denver Metro,Arapahoe,2002,842.19
3 Bed,2,Denver Metro,Arapahoe,2002,821.56
3 Bed,3,Denver Metro,Arapahoe,2002,824.36
3 Bed,4,Denver Metro,Arapahoe,2002,819.76
3 Bed,1,Denver Metro,Arapahoe,2003,823.74
3 Bed,2,Denver Metro,Arapahoe,2003,861.8779421654338
3 Bed,3,Denver Metro,Arapahoe,2003,864.5708176530961
3 Bed,4,Denver Metro,Arapahoe,2003,833.832884097035
3 Bed,1,Denver Metro,Arapahoe,2004,788.882209017826
3 Bed,2,Denver Metro,Arapahoe,2004,812.8483563
3 Bed,3,Denver Metro,Arapahoe,2004,783.4065810593901
3 Bed,4,Denver Metro,Arapahoe,2004,821.7367393426618
3 Bed,1,Denver Metro,Arapahoe,2005,776.7417648836506
3 Bed,2,Denver Metro,Arapahoe,2005,784.303511706
3 Bed,3,Denver Metro,Arapahoe,2005,805.582785244
3 Bed,4,Denver Metro,Arapahoe,2005,817.795644115
3 Bed,1,Denver Metro,Arapahoe,2006,797.865797712
3 Bed,2,Denver Metro,Arapahoe,2006,829.316872428
3 Bed,3,Denver Metro,Arapahoe,2006,843.033343301
3 Bed,4,Denver Metro,Arapahoe,2006,813.128167783
3 Bed,1,Denver Metro,Arapahoe,2007,823.757740826
3 Bed,2,Denver Metro,Arapahoe,2007,816.657320099
3 Bed,3,Denver Metro,Arapahoe,2007,819.317633136
3 Bed,4,Denver Metro,Arapahoe,2007,835.842548414
3 Bed,1,Denver Metro,Arapahoe,2008,834.327744807
3 Bed,2,Denver Metro,Arapahoe,2008,847.516287114
3 Bed,3,Denver Metro,Arapahoe,2008,868.076510866
3 Bed,4,Denver Metro,Arapahoe,2008,850.004723347
3 Bed,1,Denver Metro,Arapahoe,2009,843.507727975
3 Bed,2,Denver Metro,Arapahoe,2009,880.015819897
3 Bed,3,Denver Metro,Arapahoe,2009,859.59260633
3 Bed,4,Denver Metro,Arapahoe,2009,844.489589443
3 Bed,1,Denver Metro,Arapahoe,2010,850.104912774
3 Bed,2,Denver Metro,Arapahoe,2010,882.439572975
3 Bed,3,Denver Metro,Arapahoe,2010,876.478381375
3 Bed,4,Denver Metro,Arapahoe,2010,878.387949471
3 Bed,1,Denver Metro,Arapahoe,2011,875.482599179
3 Bed,2,Denver Metro,Arapahoe,2011,893.626963636
3 Bed,3,Denver Metro,Arapahoe,2011,905.020488099
3 Bed,4,Denver Metro,Arapahoe,2011,929.50724234
3 Bed,1,Denver Metro,Arapahoe,2012,942.261113825
3 Bed,2,Denver Metro,Arapahoe,2012,962.025496107
3 Bed,3,Denver Metro,Arapahoe,2012,1017.53510375
3 Bed,4,Denver Metro,Arapahoe,2012,971.607117008
3 Bed,1,Denver Metro,Arapahoe,2013,991.765070922
3 Bed,2,Denver Metro,Arapahoe,2013,1041.21846672
3 Bed,3,Denver Metro,Arapahoe,2013,1045.16139847
3 Bed,4,Denver Metro,Arapahoe,2013,1059.92646079
3 Bed,1,Denver Metro,Arapahoe,2014,1070.5709634
3 Bed,2,Denver Metro,Arapahoe,2014,1091.72106713
3 Bed,3,Denver Metro,Arapahoe,2014,1147.33578977
3 Bed,4,Denver Metro,Arapahoe,2014,1187.05848772
3 Bed,1,Denver Metro,Arapahoe,2015,1204.03454086
3 Bed,2,Denver Metro,Arapahoe,2015,1291.92521538
3 Bed,3,Denver Metro,Arapahoe,2015,1340.97607656
All,1,Denver Metro,Arapahoe,1998,717.57
All,2,Denver Metro,Arapahoe,1998,705.08
All,3,Denver Metro,Arapahoe,1998,721.67
All,4,Denver Metro,Arapahoe,1998,757.86
All,1,Denver Metro,Arapahoe,1999,786.91
All,2,Denver Metro,Arapahoe,1999,792.31
All,3,Denver Metro,Arapahoe,1999,814.02
All,4,Denver Metro,Arapahoe,1999,772.75
All,1,Denver Metro,Arapahoe,2000,843.1
All,2,Denver Metro,Arapahoe,2000,808.45
All,3,Denver Metro,Arapahoe,2000,808.49
All,4,Denver Metro,Arapahoe,2000,874.75
All,1,Denver Metro,Arapahoe,2001,871.55
All,2,Denver Metro,Arapahoe,2001,924.45
All,3,Denver Metro,Arapahoe,2001,868.1
All,4,Denver Metro,Arapahoe,2001,1054.93
All,1,Denver Metro,Arapahoe,2002,889.85
All,2,Denver Metro,Arapahoe,2002,937.91
All,3,Denver Metro,Arapahoe,2002,919.21
All,4,Denver Metro,Arapahoe,2002,924.46
All,1,Denver Metro,Arapahoe,2003,816.78
All,2,Denver Metro,Arapahoe,2003,851.2610905730129
All,3,Denver Metro,Arapahoe,2003,1032.4515942028986
All,4,Denver Metro,Arapahoe,2003,996.6348873755893
All,1,Denver Metro,Arapahoe,2004,843.6792097836312
All,2,Denver Metro,Arapahoe,2004,834.2465008
All,3,Denver Metro,Arapahoe,2004,849.9357087529047
All,4,Denver Metro,Arapahoe,2004,841.2020547945206
All,1,Denver Metro,Arapahoe,2005,771.7105606258149
All,2,Denver Metro,Arapahoe,2005,774.370942813
All,3,Denver Metro,Arapahoe,2005,819.89657632
All,4,Denver Metro,Arapahoe,2005,817.484386089
All,1,Denver Metro,Arapahoe,2006,844.646671827
All,2,Denver Metro,Arapahoe,2006,774.874446086
All,3,Denver Metro,Arapahoe,2006,798.987809524
All,4,Denver Metro,Arapahoe,2006,807.799867021
All,1,Denver Metro,Arapahoe,2007,806.62797619
All,2,Denver Metro,Arapahoe,2007,832.446675444
All,3,Denver Metro,Arapahoe,2007,828.14771202
All,4,Denver Metro,Arapahoe,2007,839.983714286
All,1,Denver Metro,Arapahoe,2008,842.972485769
All,2,Denver Metro,Arapahoe,2008,872.582251082
All,3,Denver Metro,Arapahoe,2008,882.767765568
All,4,Denver Metro,Arapahoe,2008,899.515508685
All,1,Denver Metro,Arapahoe,2009,912.011663597
All,2,Denver Metro,Arapahoe,2009,917.757876712
All,3,Denver Metro,Arapahoe,2009,898.184649611
All,4,Denver Metro,Arapahoe,2009,880.935036496
All,1,Denver Metro,Arapahoe,2010,865.384462585
All,2,Denver Metro,Arapahoe,2010,898.43522517
All,3,Denver Metro,Arapahoe,2010,919.673189252
All,4,Denver Metro,Arapahoe,2010,939.039617486
All,1,Denver Metro,Arapahoe,2011,961.136118598
All,2,Denver Metro,Arapahoe,2011,960.801713586
All,3,Denver Metro,Arapahoe,2011,958.947322468
All,4,Denver Metro,Arapahoe,2011,961.024260355
All,1,Denver Metro,Arapahoe,2012,995.998073748
All,2,Denver Metro,Arapahoe,2012,1012.4793244
All,3,Denver Metro,Arapahoe,2012,1059.77987127
All,4,Denver Metro,Arapahoe,2012,1056.14733096
All,1,Denver Metro,Arapahoe,2013,1085.7132216
All,2,Denver Metro,Arapahoe,2013,1084.6362523
All,3,Denver Metro,Arapahoe,2013,1110.9757109
All,4,Denver Metro,Arapahoe,2013,1121.05764967
All,1,Denver Metro,Arapahoe,2014,1155.57757808
All,2,Denver Metro,Arapahoe,2014,1167.77715003
All,3,Denver Metro,Arapahoe,2014,1199.68589667
All,4,Denver Metro,Arapahoe,2014,1220.34841629
All,1,Denver Metro,Arapahoe,2015,1258.66336634
All,2,Denver Metro,Arapahoe,2015,1321.39835859
All,3,Denver Metro,Arapahoe,2015,1341.64618801
Efficiency,1,Denver Metro,Boulder/Broomfield,1998,1036.5
Efficiency,2,Denver Metro,Boulder/Broomfield,1998,983.33
Efficiency,3,Denver Metro,Boulder/Broomfield,1998,1029.77
Efficiency,4,Denver Metro,Boulder/Broomfield,1998,1000.84
Efficiency,1,Denver Metro,Boulder/Broomfield,1999,1009.16
Efficiency,2,Denver Metro,Boulder/Broomfield,1999,1039.96
Efficiency,3,Denver Metro,Boulder/Broomfield,1999,1042.04
Efficiency,4,Denver Metro,Boulder/Broomfield,1999,1101.62
Efficiency,1,Denver Metro,Boulder/Broomfield,2000,1119.78
Efficiency,2,Denver Metro,Boulder/Broomfield,2000,1098.47
Efficiency,3,Denver Metro,Boulder/Broomfield,2000,1137.81
Efficiency,4,Denver Metro,Boulder/Broomfield,2000,1175.14
Efficiency,1,Denver Metro,Boulder/Broomfield,2001,1128.39
Efficiency,2,Denver Metro,Boulder/Broomfield,2001,1157.95
Efficiency,3,Denver Metro,Boulder/Broomfield,2001,1174.12
Efficiency,4,Denver Metro,Boulder/Broomfield,2001,1125.52
Efficiency,1,Denver Metro,Boulder/Broomfield,2002,1081.89
Efficiency,2,Denver Metro,Boulder/Broomfield,2002,1128.4
Efficiency,3,Denver Metro,Boulder/Broomfield,2002,1155.45
Efficiency,4,Denver Metro,Boulder/Broomfield,2002,1132.97
Efficiency,1,Denver Metro,Boulder/Broomfield,2003,1055.34
Efficiency,2,Denver Metro,Boulder/Broomfield,2003,1125.9402501157942
Efficiency,3,Denver Metro,Boulder/Broomfield,2003,1085.3590458488227
Efficiency,4,Denver Metro,Boulder/Broomfield,2003,1000.6443202979516
Efficiency,1,Denver Metro,Boulder/Broomfield,2004,1062.9756529437805
Efficiency,2,Denver Metro,Boulder/Broomfield,2004,1148.562158
Efficiency,3,Denver Metro,Boulder/Broomfield,2004,1155.33600973236
Efficiency,4,Denver Metro,Boulder/Broomfield,2004,1131.5311249444198
Efficiency,1,Denver Metro,Boulder/Broomfield,2005,1124.2765118317266
Efficiency,2,Denver Metro,Boulder/Broomfield,2005,1101.43765341
Efficiency,3,Denver Metro,Boulder/Broomfield,2005,1100.77651218
Efficiency,4,Denver Metro,Boulder/Broomfield,2005,1161.98573898
Efficiency,1,Denver Metro,Boulder/Broomfield,2006,1095.80004502
Efficiency,2,Denver Metro,Boulder/Broomfield,2006,1135.68601651
Efficiency,3,Denver Metro,Boulder/Broomfield,2006,1259.19277568
Efficiency,4,Denver Metro,Boulder/Broomfield,2006,1214.95784314
Efficiency,1,Denver Metro,Boulder/Broomfield,2007,1225.12185273
Efficiency,2,Denver Metro,Boulder/Broomfield,2007,1207.09158163
Efficiency,3,Denver Metro,Boulder/Broomfield,2007,1130.86536388
Efficiency,4,Denver Metro,Boulder/Broomfield,2007,1156.098434
Efficiency,1,Denver Metro,Boulder/Broomfield,2008,1124.71836346
Efficiency,2,Denver Metro,Boulder/Broomfield,2008,1128.18554522
Efficiency,3,Denver Metro,Boulder/Broomfield,2008,1153.34297891
Efficiency,4,Denver Metro,Boulder/Broomfield,2008,1137.12300252
Efficiency,1,Denver Metro,Boulder/Broomfield,2009,1087.20524873
Efficiency,2,Denver Metro,Boulder/Broomfield,2009,1104.972661
Efficiency,3,Denver Metro,Boulder/Broomfield,2009,1117.28473475
Efficiency,4,Denver Metro,Boulder/Broomfield,2009,1085.42006395
Efficiency,1,Denver Metro,Boulder/Broomfield,2010,1095.48145849
Efficiency,2,Denver Metro,Boulder/Broomfield,2010,1180.1986162
Efficiency,3,Denver Metro,Boulder/Broomfield,2010,1167.59109312
Efficiency,4,Denver Metro,Boulder/Broomfield,2010,1172.9875195
Efficiency,1,Denver Metro,Boulder/Broomfield,2011,1170.0008321
Efficiency,2,Denver Metro,Boulder/Broomfield,2011,1168.7539968
Efficiency,3,Denver Metro,Boulder/Broomfield,2011,1193.74270353
Efficiency,4,Denver Metro,Boulder/Broomfield,2011,1197.83242259
Efficiency,1,Denver Metro,Boulder/Broomfield,2012,1255.23053691
Efficiency,2,Denver Metro,Boulder/Broomfield,2012,1267.41446062
Efficiency,3,Denver Metro,Boulder/Broomfield,2012,1272.75567767
Efficiency,4,Denver Metro,Boulder/Broomfield,2012,1273.80186518
Efficiency,1,Denver Metro,Boulder/Broomfield,2013,1354.92467359
